filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
classical.00001.0.wav,3.0,0.2894270718097687,0.0866018086671829,0.0202882718294858,3.0006507586222145e-05,1384.9232828567765,41285.416940071445,1592.7266192769362,14660.628116117354,2708.545673076923,148291.51578993487,0.0738018329326923,0.0003761992510959,-4.1466119000688195e-05,0.0003784719156101,-8.274485298898071e-05,9.887816304399166e-06,129.19921875,-323.47772216796875,554.3314819335938,142.0325469970703,155.06820678710938,-26.361787796020508,97.7707061767578,42.527313232421875,64.28587341308594,-16.414987564086914,90.18748474121094,8.544001579284668,90.55245208740234,-21.557790756225582,95.6541519165039,13.146987915039062,48.35963821411133,-13.463807106018066,18.65222549438477,7.076666355133057,32.8176383972168,-11.64272117614746,55.62682342529297,8.616297721862793,39.35295867919922,-0.6698470115661621,136.13253784179688,5.090375900268555,162.47683715820312,-1.2922810316085815,71.44735717773438,5.9084649085998535,59.50011444091797,-2.996716022491455,48.8966064453125,-3.887977600097656,104.01245880126952,1.8000941276550293,109.26078033447266,7.695574760437012,67.14103698730469,Classical
classical.00001.1.wav,3.0,0.2322333753108978,0.0813245698809623,0.0314236879348754,8.973602234618738e-05,1239.0491438961424,37138.15829666609,1449.792413702066,11568.893525945108,2350.514761117789,161123.1073877868,0.0624286358173076,0.0004642490663472,-3.856677358271554e-05,0.0009796002414077,-0.0001080480578821,1.615183282410726e-05,117.45383522727272,-304.98828125,351.2669372558594,149.58328247070312,168.2678680419922,-24.56188583374023,114.62291717529295,40.35953521728515,50.4122314453125,-14.616206169128418,28.246198654174805,11.158069610595703,48.23379135131836,-15.57119846343994,46.72325897216797,6.9439473152160645,55.54491424560547,-13.351479530334473,57.0270881652832,3.55725622177124,38.38235855102539,-13.120296478271484,42.69329833984375,-0.1946379393339157,66.19397735595703,-9.993815422058104,73.49143981933594,-0.5335271954536438,33.9609260559082,4.707915306091309,146.47076416015625,6.865693092346191,97.96721649169922,-3.9319872856140137,29.68592834472656,-6.829136848449707,55.993560791015625,-4.20474100112915,49.793006896972656,-0.4982850253582001,57.0811882019043,Classical
classical.00001.2.wav,3.0,0.2449395656585693,0.0839439556002616,0.0216501969844102,9.575569856679068e-05,1254.973559851186,34675.29792326965,1462.9816228966658,41876.16160421836,2297.0958533653848,178892.39845699107,0.069854266826923,0.0007576896735196,-6.633380689891055e-05,0.0005348415579646,-7.099552021827549e-05,4.595978225552244e-06,123.046875,-352.393310546875,770.4821166992188,139.66787719726562,176.1779022216797,-24.24651527404785,216.10548400878903,31.432113647460938,95.917724609375,-6.745145320892334,72.62841033935547,13.029950141906738,52.75313186645508,-15.086915969848633,128.87527465820312,10.21473503112793,43.77629852294922,-9.62022590637207,38.69280624389648,2.907883405685425,45.529685974121094,-13.28740406036377,89.91841888427734,6.306482791900635,63.398136138916016,2.0451958179473877,68.27853393554688,-0.8893408179283142,30.702899932861328,-4.7232666015625,41.26694107055664,-9.237807273864746,32.127960205078125,-11.5054349899292,52.65604019165039,-1.772481918334961,111.54039764404295,8.578386306762695,136.38528442382812,2.4215614795684814,136.95321655273438,Classical
classical.00001.3.wav,3.0,0.2016717046499252,0.0814018473029136,0.0328913629055023,0.0002703079953789,1238.4982512505524,54277.95085789584,1332.1430823171672,21117.655401288004,2016.9985727163464,220455.3073053529,0.0912372295673076,0.000603734939056,-6.496937567135319e-05,0.0013072318397462,-8.982235158327967e-05,7.449636541423388e-06,112.34714673913044,-328.13323974609375,670.9735107421875,142.08428955078125,330.10845947265625,-20.58353042602539,157.4777374267578,26.014251708984375,116.47752380371094,-5.715686321258545,130.9770965576172,17.663288116455078,58.40703582763672,-1.7088966369628906,152.87998962402344,3.3422420024871826,130.34837341308594,-8.421607971191406,44.50593185424805,2.7196569442749023,131.2441864013672,-5.031003952026367,132.08816528320312,-1.2375041246414185,118.9048080444336,-0.2265272885560989,139.38479614257812,0.465641438961029,187.56478881835935,4.115776062011719,146.9041748046875,-5.728232383728027,119.25462341308594,-7.876749515533447,38.15655899047851,3.335620164871216,134.3164825439453,11.507161140441896,155.8038787841797,9.018142700195312,61.511837005615234,Classical
classical.00001.4.wav,3.0,0.1574831008911132,0.0801135823130607,0.0407019481062889,0.0001220403646584,1337.869774083594,34714.30434413801,1414.7808305990336,30472.754552815542,2212.7850811298076,436261.5346378123,0.092705829326923,0.0001402992609689,-3.0234046789701097e-05,0.0016746696783229,-9.585042425896972e-05,3.0205337679944932e-05,107.666015625,-330.62811279296875,1362.95703125,133.35618591308594,249.16653442382812,-21.2553768157959,199.74185180664065,29.319337844848633,214.1933135986328,-17.201269149780273,116.84857940673828,24.146615982055664,91.5877685546875,-6.588827610015869,78.46100616455078,9.193266868591309,71.7620849609375,-11.84872341156006,79.65544891357422,-1.4879634380340576,77.88935089111328,-17.05817985534668,114.20761108398438,-4.541255950927734,80.12249755859375,7.0811076164245605,171.56951904296875,15.108619689941406,166.0702362060547,20.100210189819336,146.5345458984375,11.341662406921388,214.7101287841797,-8.678763389587402,36.02489471435547,-8.770467758178711,68.55777740478516,-0.0716364905238151,173.59201049804688,7.485629558563232,75.52635192871094,Classical
classical.00001.5.wav,3.0,0.2240800559520721,0.0842495039105415,0.031619768589735,8.318373147631064e-05,1315.7959562876642,46471.54880898624,1320.8083353111638,15226.606935362155,2094.766564002404,153634.6392998681,0.0881911057692307,0.0005693046298958,-5.81026979489252e-05,0.0009993225103244,-8.264154166681692e-05,1.2165890439064242e-05,117.45383522727272,-311.6351013183594,474.1310424804687,146.61505126953125,353.9178161621094,-44.873294830322266,105.77802276611328,16.754547119140625,131.167724609375,-17.44352912902832,76.517333984375,28.925540924072266,27.081209182739254,-0.4819979071617126,84.65019226074219,2.3289575576782227,41.36252212524414,-9.318404197692873,44.524314880371094,4.123939037322998,56.9566535949707,-9.14389419555664,85.9450454711914,3.4112277030944824,37.804779052734375,-0.2166343033313751,66.51641845703125,0.4988938570022583,88.4827651977539,1.232480525970459,66.73554992675781,-2.329233169555664,44.80036163330078,-3.5482161045074463,50.61996078491211,0.1726861149072647,46.03788375854492,1.7674733400344849,108.47380065917967,4.295295715332031,122.75108337402344,Classical
classical.00001.6.wav,3.0,0.1755900382995605,0.0835370272397995,0.0343241952359676,0.0002418231451883,1387.344578676323,66756.21233572319,1369.4548023827124,35497.49894422787,2191.417518028846,461547.9719194435,0.1022911658653846,0.0002287910393709,-4.2316758481319994e-05,0.001402449212037,-9.20862366911024e-05,4.121472102269763e-06,107.666015625,-356.91851806640625,534.1375122070312,129.39596557617188,596.0197143554688,-23.08460807800293,54.57559967041016,19.60138511657715,138.63919067382812,-17.77178955078125,131.5011444091797,24.196611404418945,40.07432556152344,-2.534883499145508,179.49179077148438,-0.5655017495155334,97.02875518798828,-16.99807357788086,85.25145721435547,-8.021347045898438,51.39322280883789,-7.882579803466797,76.58430480957031,11.616962432861328,90.82307434082033,12.991995811462402,87.84012603759766,6.185274124145508,45.48003387451172,-1.2312946319580078,44.207271575927734,-5.8575849533081055,80.04768371582031,-1.6460167169570925,83.8258285522461,10.74685287475586,119.74852752685548,3.6657910346984863,37.47553253173828,-10.339924812316896,36.44596862792969,Classical
classical.00001.7.wav,3.0,0.2192893326282501,0.0814247727394104,0.0273143742233514,5.484258508658968e-05,1448.8784505189856,50017.41913075133,1499.4362449850926,31511.04510016334,2630.115121694711,431407.208188081,0.0909292367788461,0.0003487009832844,-4.224658550811e-05,0.0007562820101156,-9.15414493647404e-05,8.15229577710852e-06,112.34714673913044,-315.808837890625,540.960205078125,137.52346801757812,309.599853515625,-36.32638168334961,129.1786346435547,23.42677879333496,107.09639739990234,-23.661252975463867,97.47977447509766,25.341251373291016,71.29729461669922,-6.526585102081299,73.7165756225586,6.201564788818359,38.91493606567383,-18.13040542602539,51.45258712768555,0.1032894402742385,58.057167053222656,-10.709027290344238,58.32093048095703,4.047077655792236,80.32466888427734,1.3265011310577393,140.64797973632812,9.902962684631348,179.2377166748047,9.142709732055664,237.05091857910156,2.524547815322876,116.8289031982422,-7.2296142578125,102.12525177001952,-0.9341061115264891,90.32028198242188,-6.960230350494385,183.69273376464844,-4.229039192199707,96.29701232910156,Classical
classical.00001.8.wav,3.0,0.1905589550733566,0.0839717015624046,0.0327904783189296,0.0001715993130346,1579.8148547595165,89773.80598321545,1488.9518191366092,36847.15524312512,2818.1165489783652,520797.4915899821,0.1086688701923077,0.0005036246282814,-5.805388718727045e-05,0.0011947916354984,-8.984257146948949e-05,9.127650628215632e-06,112.34714673913044,-321.7333068847656,891.4948120117188,125.65528869628906,492.5614318847656,-36.71809768676758,125.92660522460938,24.24650001525879,90.82349395751952,-18.954484939575195,155.48048400878906,30.22049140930176,64.241455078125,-6.202922344207764,31.376922607421875,-4.873161315917969,67.56986999511719,-19.38287353515625,127.84846496582033,0.1648381203413009,76.07428741455078,-3.828145980834961,114.24110412597656,20.09500312805176,101.56636810302734,20.572900772094727,191.19007873535156,0.6272499561309814,84.09949493408203,-8.797662734985352,50.03426361083984,-12.566347122192385,112.77118682861328,1.467950463294983,66.08089447021484,9.61093044281006,82.11170959472656,-4.293767929077148,115.1578369140625,-9.641786575317385,94.96189880371094,Classical
classical.00001.9.wav,3.0,0.1992556005716323,0.0842404961585998,0.0333165600895881,0.0001195380755234,1411.7281903484472,57133.7433869065,1477.5805970393917,20586.494440810173,2522.449106069711,313952.00868051435,0.0888709435096153,0.0006361466046621,-6.561105692526326e-05,0.0011663623154163,-7.763044413877651e-05,9.03601903701201e-06,112.34714673913044,-317.4143981933594,1403.5504150390625,135.35435485839844,194.62245178222656,-34.3030891418457,110.92530822753906,28.447357177734375,117.1584701538086,-19.8094539642334,121.95104217529295,28.68277931213379,157.76162719726562,-12.227660179138184,91.49959564208984,2.5137269496917725,43.09242248535156,-13.906075477600098,92.86129760742188,6.466233730316162,125.14701080322266,-9.664523124694824,129.00924682617188,7.465939998626709,63.90748977661133,-1.232267141342163,249.64781188964844,-6.702642440795898,239.83154296875,-5.934218406677246,55.19103240966797,-11.204742431640623,124.49938201904295,-5.7682061195373535,124.222900390625,10.220672607421877,59.555118560791016,11.210657119750977,84.38497161865234,-0.2374146729707718,59.320350646972656,Classical
classical.00002.0.wav,3.0,0.2556121051311493,0.0806670188903808,0.0569435991346836,0.0001493066520197,1508.112228234,25541.429097720906,1534.7169181750817,16908.427677155272,2701.423152043269,207029.82954287672,0.0946063701923076,0.0002249719969619,-6.086007942940341e-06,0.0026965145952999,-0.000101003482996,0.000133267007186,198.76802884615384,-211.6661376953125,685.3461303710938,144.35569763183594,96.58817291259766,-46.25286865234375,229.49594116210935,27.69222068786621,56.72140121459961,-21.979427337646484,55.43782043457031,28.780336380004883,91.70177459716795,-11.448368072509766,76.77084350585938,7.270463466644287,57.05061721801758,-23.689456939697266,23.425743103027344,3.0167489051818848,102.43355560302734,-12.437366485595703,91.78982543945312,10.72549819946289,87.79340362548828,-0.7250735759735107,97.92758178710938,6.165383815765381,94.57076263427734,2.9823222160339355,99.58171844482422,5.370600700378418,59.436790466308594,1.4668898582458496,88.22953796386719,7.409390449523926,78.65995788574219,-4.664575099945068,34.92361831665039,-7.012149333953857,43.65947723388672,Classical
classical.00002.1.wav,3.0,0.2373591065406799,0.083956703543663,0.0531162917613983,0.0001227127650054,1505.281243755369,32627.70226190478,1500.6278010484605,26687.23392340187,2602.8673377403848,303062.3808738043,0.1043494591346153,0.0002276693716557,-5.065453296992928e-05,0.0022972486913204,-0.0001405212824465,0.0001406748924637,99.38401442307692,-226.84852600097656,702.3884887695312,143.0257110595703,176.7157745361328,-43.57706069946289,146.9752960205078,21.84456443786621,98.81525421142578,-23.546022415161133,46.317623138427734,27.63173484802246,101.79345703125,-8.330601692199707,115.58970642089844,3.791329860687256,105.65747833251952,-24.72246551513672,57.03474426269531,0.6248586773872375,64.72708892822266,-11.863624572753906,71.29251098632812,13.614323616027832,130.5442352294922,1.5496394634246826,134.70330810546875,5.841721057891846,102.99369049072266,0.681968092918396,100.22893524169922,2.45987319946289,97.4310302734375,-0.2083088755607605,88.92060089111328,5.018059730529785,82.41090393066406,-3.318911075592041,50.64582824707031,-4.2428412437438965,54.15528106689453,Classical
classical.00002.2.wav,3.0,0.2679577469825744,0.0841748937964439,0.0404799468815326,9.270889859180896e-05,1576.0329688384445,47924.948917489,1670.0089000745377,41086.34506402109,2952.2021484375,437784.8705181709,0.0970966045673076,0.0003953167531617,-1.612817868590355e-05,0.001362673821859,-0.0001393740676576,7.005807856330648e-05,198.76802884615384,-243.50558471679688,535.55810546875,135.44940185546875,180.97171020507812,-35.23599624633789,201.1186065673828,28.113842010498047,101.56241607666016,-20.798885345458984,34.6803092956543,33.47381591796875,38.02724075317383,-6.448988914489746,49.71964263916016,14.15815258026123,46.03284454345703,-17.970529556274414,23.916044235229492,6.499772548675537,57.02064895629883,-15.353857040405272,38.28195571899414,8.125410079956055,41.4223518371582,-4.818258762359619,104.05730438232422,5.870011806488037,86.82127380371094,2.3978111743927,81.65560150146484,5.6826324462890625,92.17071533203124,-0.2293100357055664,102.2461395263672,5.775905609130859,102.15733337402344,-5.665040016174316,60.59507751464844,-1.1073625087738037,47.74881362915039,Classical
classical.00002.3.wav,3.0,0.3286909162998199,0.0847139209508895,0.0555032007396221,0.0003045578196179,1252.0097627120072,30678.93377005347,1534.8531156478496,25020.865156467135,2523.69140625,182440.85851632632,0.0564302884615384,0.0001640060808531,5.83639666729141e-06,0.0025512315332889,-0.0001374104467686,0.0001304652978433,198.76802884615384,-222.94029235839844,1036.99072265625,157.08035278320312,174.73211669921875,-25.378782272338867,88.27165985107422,47.54851150512695,47.79637145996094,-10.379730224609377,53.07981491088867,13.642748832702637,22.943471908569336,-16.30535888671875,27.0289306640625,7.676447868347168,33.66347885131836,-14.178363800048828,36.79354476928711,9.177523612976074,36.9484748840332,-8.223644256591797,51.2017936706543,7.626983165740967,31.185972213745117,-6.2915520668029785,59.828521728515625,3.811138868331909,49.15724182128906,-0.5873833894729614,28.65966033935547,2.140425205230713,23.409656524658203,-4.1042094230651855,27.365650177001953,-2.6240100860595703,30.474506378173828,-8.056320190429688,26.057537078857425,-5.254103660583496,22.18310546875,Classical
classical.00002.4.wav,3.0,0.2701258063316345,0.0815704017877578,0.0335487127304077,5.614860128844157e-05,1450.436283686437,18436.798368447107,1616.9931717035895,11609.078469156815,2722.210975060096,140505.0380211963,0.0877366286057692,0.0003356201267806,-1.0752180060080718e-05,0.0008925486472435,-0.0001013576911645,6.030915392329917e-05,99.38401442307692,-257.1538391113281,650.7823486328125,142.26171875,71.88755798339844,-29.905506134033203,96.71744537353516,38.23396301269531,119.19497680664062,-14.148661613464355,25.038349151611328,21.294301986694336,55.216915130615234,-17.359119415283203,40.04932403564453,8.760687828063965,67.05699920654297,-18.91185760498047,37.194854736328125,10.255810737609863,70.14400482177734,-10.290451049804688,72.9209976196289,10.946502685546877,69.89181518554688,-2.7748045921325684,143.07723999023438,3.55659556388855,83.16976165771484,-3.6847662925720215,62.688262939453125,1.7568542957305908,73.35760498046875,-3.9298038482666016,46.22502136230469,3.5532402992248535,64.20216369628906,0.0209132265299558,40.78702545166016,-2.437952041625977,53.50275039672851,Classical
