length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.28585538,0.08953104,0.10858888,0.0016168181,2349.873418203943,176927.85061178872,2960.7477453873903,90047.71893405805,6270.882850060096,1924976.9649689368,0.06360426682692308,0.0006485959340834758,3.515041e-05,0.009571806,-0.00010574125,0.0016004881,129.19921875,-149.96162,1835.7728,85.96807,258.12982,25.055237,274.034,20.463686,113.389465,20.68817,73.6992,-3.9415631,38.28121,7.055944,45.036003,2.1076248,39.868595,-10.0211735,42.314827,5.950587,22.62192,-6.972811,30.801083,8.461468,49.536263,-5.077892,43.859615,-0.4186709,24.785328,-10.743196,34.797432,-3.416193,31.65809,-8.949268,36.73783,-4.753033,47.239994,-0.78489465,58.966663,4.904266,64.11492,Blues-TRAELUY128F93147BA-5,Blues,TRAELUY128F93147BA,Blues
3.0,0.37488517,0.10463743,0.16481408,0.0060590194,2301.643392964794,925978.5297099208,2632.5844857882644,152148.4299857315,5285.655987079327,2716683.9407608,0.09271334134615385,0.00937430680856197,-0.0001222817,0.015687644,-8.746903e-05,0.010541913,143.5546875,-107.1032,3841.2778,94.72751,705.60394,16.82956,450.18546,10.101731,188.40857,-1.8227597,220.75766,12.440145,80.42035,-3.6952233,90.3477,4.435061,84.910416,-3.4764006,58.682407,2.9347155,61.06927,2.151652,81.00867,7.7059364,35.709667,2.0260189,66.35567,4.1832576,38.677876,-0.90175545,25.098625,4.1600127,33.60072,-5.0252533,41.602795,-1.3217459,57.30106,-6.826114,37.974518,-1.3905473,46.830322,Blues-TRSYVON128F92EE69A-7,Blues,TRSYVON128F92EE69A,Blues
3.0,0.33146667,0.091206186,0.03495801,0.00029154855,1642.119280290005,250021.4003833575,1914.8301439965958,167315.43631504322,3470.5726036658652,1307010.2572781446,0.07196138822115385,0.0007526150680858002,-0.0014968143,0.00097137626,-0.00094125164,0.00020031977,123.046875,-273.1883,3095.8054,118.094955,812.1287,-16.914322,406.1593,48.3608,233.81491,6.3700247,159.53426,19.169865,72.99192,-5.0707846,108.55055,4.7624736,105.22069,-8.641907,205.50604,6.8048396,45.16648,-0.22481197,109.580505,-3.803562,80.68535,-6.450496,75.20078,1.7837029,70.03064,-0.57190365,58.219193,0.6579875,64.94826,-2.7058134,41.192963,-1.7673616,44.710938,-3.9333267,33.907593,0.6926278,40.952576,Blues-TRPURXR128F936106C-2,Blues,TRPURXR128F936106C,Blues
3.0,0.40232998,0.096085,0.22131284,0.002056809,1269.1219975680194,421621.0150808544,2009.5905636036262,286767.7745727948,2638.0658428485576,3216075.458778468,0.03401817908653846,0.0005090030833814271,-8.5471765e-05,0.035863765,-0.0005493765,0.0068021757,135.99917763157896,-141.2854,1778.6873,130.34718,777.51306,27.261532,714.7516,38.82635,133.91548,14.712217,159.82466,13.012648,133.8256,4.2164364,71.42843,4.02349,72.73688,-7.9248047,114.50028,9.7372875,82.81143,-2.7353022,108.40717,0.8202699,58.334576,-4.1183643,32.960815,3.0238621,38.67954,-2.9480546,52.69547,1.0017073,60.106476,-1.8497914,25.634184,6.6302357,54.612274,-1.2081773,60.688965,0.38550645,26.407948,Blues-TRRMOWX12903CB0FAC-5,Blues,TRRMOWX12903CB0FAC,Blues
3.0,0.3608407,0.08811671,0.11632278,0.0001892744,2596.319551741195,389706.3699556597,2557.3809845298806,122574.03774269576,5488.565016526442,1297243.6719606968,0.10931490384615385,0.0015917155023157244,1.5929701e-05,0.008685925,0.0001592232,0.0022179047,117.45383522727273,-107.40275,1643.1394,71.1369,392.0293,8.183441,256.75397,53.436237,110.48402,-4.436663,85.20344,13.672172,37.517254,0.90199184,49.669224,8.482111,54.186436,-4.296753,49.37854,3.3064218,71.216064,-2.3013854,35.84581,3.732231,39.241894,-0.65864503,39.71789,0.16262066,75.653534,2.8931808,74.6482,7.5497775,49.700695,-5.3624315,101.17961,0.49484336,91.596275,-2.0552382,43.883297,3.8476472,47.181507,Blues-TRATLTV128F92FC979-4,Blues,TRATLTV128F92FC979,Blues
3.0,0.44270012,0.09352777,0.20557083,0.012948483,3165.505908425618,1485773.628207843,3018.172005712015,102026.72176725548,6942.718787560096,2552598.014774725,0.15132962740384615,0.015402748457778842,-0.00018475887,0.018539738,0.00086154434,0.02160097,135.99917763157896,-80.55224,3843.2913,61.85812,1463.3195,21.5046,1142.2002,18.6024,406.86826,14.6648655,300.42532,-4.7725053,501.071,-5.361183,129.10641,2.840303,190.27638,-1.3836527,130.40001,4.797493,195.79393,-3.5369186,65.36764,2.8216867,54.24104,1.1836114,84.11103,2.0477061,96.78248,-6.1507616,102.79874,-1.9967074,48.830032,-5.8526864,37.75483,-3.1356537,71.82294,-3.1766348,59.285976,-0.8535986,66.354004,Blues-TRROBKR128F9337C50-6,Blues,TRROBKR128F9337C50,Blues
3.0,0.3932676,0.07624668,0.23795186,0.0010166689,2279.206399890978,65640.22362839404,2286.450227626922,11372.857667266677,4733.0808668870195,152219.5134391799,0.1086162860576923,0.0006681371158396704,6.432358e-05,0.037063625,-0.00020487966,0.0066520516,143.5546875,-2.1242309,235.50421,91.685776,183.14665,-15.745214,75.66518,40.18121,29.023226,-6.1543603,32.45967,11.485549,25.802336,-9.1860695,30.45917,5.7391925,28.919905,-5.2981496,22.29088,5.812498,19.175585,-4.4959188,20.509932,6.706884,17.083956,-0.6557823,48.056107,5.315868,48.705975,-2.377831,40.49573,2.7050354,45.89574,-2.923198,38.059616,-2.6299758,26.154316,-8.430133,29.413372,-7.67717,20.111639,Blues-TRWCMNN128F426E888-8,Blues,TRWCMNN128F426E888,Blues
3.0,0.19708845,0.093929484,0.07358249,0.0028793088,1368.2336147492936,209099.22049878538,1504.2876406520143,97217.93027155743,2336.8494591346152,690043.0312694176,0.06676307091346154,0.0014917475937386237,-8.408688e-06,0.007047466,1.7315391e-06,0.00048133687,95.703125,-327.79645,4311.1836,102.99946,1190.2324,-37.749214,1014.0986,9.937556,282.4201,-8.6785,109.10297,-27.394192,127.07022,-23.82151,84.84829,-32.503307,168.56035,-23.813337,126.099594,-14.317449,60.76847,-19.6469,73.96552,-15.513892,49.21451,-10.048695,123.08685,-6.7906504,216.57726,-3.2659073,255.54929,-0.88543147,220.33144,0.59341055,263.35175,0.07858699,444.80945,-11.470459,232.41942,-15.72099,117.4521,Blues-TRIVXMR128EF347EC9-6,Blues,TRIVXMR128EF347EC9,Blues
3.0,0.47096413,0.07208845,0.10144508,5.7627698e-05,2537.8078450814937,84299.3539975412,2332.082884008429,52480.965913535154,5292.7785081129805,349679.2861562156,0.12477839543269231,0.0005255483170232829,-1.0609818e-05,0.006879017,-0.0003431665,0.0012202471,112.34714673913044,-78.9406,322.7426,81.298035,168.01562,-27.091295,152.303,35.363716,57.344948,3.2642708,47.709923,16.862335,33.46894,-12.617486,38.27135,9.2613535,27.88526,-0.5249486,25.021643,2.9572427,34.806904,4.51593,47.231537,5.3812227,26.052975,7.619245,15.870664,3.013846,27.467566,-1.9203176,19.74876,3.0901237,18.010092,-4.7171154,13.50405,5.70049,27.730038,-3.8164876,38.09427,-1.5465435,33.808334,Blues-TRSGTXQ128F9331218-7,Blues,TRSGTXQ128F9331218,Blues
3.0,0.2209943,0.077105924,0.0112196775,1.0255172e-05,1776.9132699452775,402312.2809640924,2286.097761927176,86246.38162069794,3754.8108849158652,2193158.652638578,0.059581580528846156,0.001214447261313715,-1.4305284e-05,0.00012296723,-3.2522967e-05,7.228525e-06,161.4990234375,-445.77042,3212.4421,83.66418,453.1304,19.693125,109.533195,44.55507,302.12692,9.717506,158.43828,9.992471,59.34031,-7.896528,90.938774,-9.495869,22.498922,-19.085958,59.063995,-15.674144,53.268593,-22.203287,87.70924,-19.318556,65.91652,-19.08643,48.90615,-0.826921,63.26516,-9.354421,31.909986,-19.408398,148.01599,-21.487665,133.9595,1.3719898,54.121704,3.4194012,62.157406,2.7064672,35.6705,Blues-TRJZZUF128F9332693-10,Blues,TRJZZUF128F9332693,Blues
3.0,0.39504677,0.07701999,0.13693856,0.00073412014,2308.2005082916967,76221.27520169338,2120.881932997801,44491.392139649164,4383.414776141827,202699.67967169525,0.14329552283653846,0.0008046340519154566,-2.5288376e-05,0.008697984,-6.5589375e-05,0.004273961,123.046875,-56.949436,733.1065,93.31364,228.31999,-32.193195,141.16245,37.78508,46.002224,-3.5091145,68.04656,18.53555,87.63069,7.220537,63.6168,-7.0595136,46.652905,-1.217661,60.957764,4.645505,36.021873,-6.5296555,51.16657,9.457489,37.419262,7.2972918,28.93917,1.8982298,61.25547,-0.6059366,67.095764,-4.3986526,53.52078,-10.557687,56.227455,-3.0317466,37.169975,-3.9521842,42.8006,4.063375,28.397392,Blues-TRRJATE128F1458516-3,Blues,TRRJATE128F1458516,Blues
3.0,0.43092635,0.08067492,0.2850257,0.0021014824,2724.3004568969754,521327.6250321717,2627.74920840103,129455.145584604,5785.391939603365,2052595.1266078905,0.1391864483173077,0.0033925874839873006,4.7505928e-05,0.04308536,-0.00039295433,0.01731032,117.45383522727273,26.451721,470.22403,78.34812,472.1798,-5.5427575,159.514,28.42246,168.9747,1.4326646,91.450005,1.1971493,69.40474,-5.2712493,63.811832,11.260524,48.05262,0.80430156,46.28144,8.415417,52.665966,0.24321087,51.0084,0.3862714,30.359896,-1.9544424,48.446636,2.5792558,47.147427,-4.026654,34.432896,0.9092573,23.935633,-2.9311852,34.845135,-0.9899765,39.767387,-4.73366,33.0343,-4.480416,30.020594,Blues-TROJWZI128F42371A6-10,Blues,TROJWZI128F42371A6,Blues
3.0,0.36602756,0.089069374,0.19210449,0.000634478,2079.3579587211475,265674.01823407307,2152.7262122938087,150674.7872576152,4176.613206129808,1707296.8921075913,0.10467998798076923,0.0006101549024412618,-1.2613334e-06,0.01706467,0.0001051673,0.0075944196,99.38401442307692,-32.230724,752.71985,109.326454,581.30994,-25.044476,201.71956,23.642872,82.45232,4.272678,144.48509,7.5747914,62.36791,-8.781943,52.676254,6.830928,82.09155,-4.3777447,62.56922,8.200011,46.122368,-6.6277275,51.94918,1.1112006,40.2284,-7.7087965,38.100254,0.52037907,46.145313,-5.327011,50.734737,-4.3980217,41.906864,-6.34189,39.88236,0.26164648,46.115223,4.50439,86.59183,4.9365597,63.870712,Blues-TRAHVWB128F9308FB0-8,Blues,TRAHVWB128F9308FB0,Blues
3.0,0.384089,0.08686539,0.07039508,0.008761167,1546.6263181054328,135027.82358257385,2012.0853029579278,92944.99743466225,3347.750525841346,913493.2374381456,0.056039663461538464,0.00035150432022365596,-2.5625823e-05,0.010121712,1.8259548e-06,0.0016684843,112.34714673913044,-221.60643,2504.5264,114.52195,257.7368,-4.486509,153.07568,37.28446,115.058174,11.861054,175.12,15.677069,48.079666,3.2990441,31.537245,6.6030855,21.69665,4.7764187,84.744576,2.604413,36.464443,-6.1721773,51.539257,3.1928997,55.022694,3.4863493,41.643787,2.236712,47.480057,-0.91624695,26.407532,-3.0594149,25.056852,-7.741742,41.212868,-3.5554457,39.963696,-0.5491568,49.83572,5.4172,41.30421,Blues-TRXMDGW128F426CDB3-7,Blues,TRXMDGW128F426CDB3,Blues
3.0,0.47368374,0.07002823,0.2260575,0.00035815744,2576.3923058068817,101451.27648099064,2356.4440435133224,41391.655756046224,5032.806490384615,492514.42007891525,0.12670147235576923,0.000382831407016551,6.838584e-05,0.030818889,0.00041774995,0.008105153,151.99908088235293,4.4764514,242.4396,75.21428,182.59154,-32.9304,112.47203,28.09076,62.590595,1.348229,37.535103,8.529879,25.237463,2.8663785,42.17489,15.000458,23.120625,0.22223039,23.20278,5.404491,33.229385,5.3564343,24.47703,3.5787358,31.481655,-3.0027843,24.670664,3.5406048,19.596357,-3.6435454,30.836115,2.0227273,24.854294,-10.158447,20.909698,-1.5897263,21.483114,1.8381157,26.057774,-0.6397799,27.33893,Blues-TRCSJKR128F92C2E38-6,Blues,TRCSJKR128F92C2E38,Blues
3.0,0.27449062,0.098853126,0.0694782,0.0027287307,1782.2548140724857,248875.06237645878,2028.4753644662865,168356.47885883544,3505.3570087139424,1671679.6697640915,0.07438025841346153,0.0011189291604171844,-0.0015571741,0.005175862,-0.00033977296,0.001200587,123.046875,-234.04703,10266.726,105.44381,795.1043,-14.100912,556.7665,20.414528,387.6045,-9.518845,141.0834,-14.649382,129.34755,-13.230186,153.42256,-4.321171,142.95778,-14.753686,114.50327,-11.528239,130.20685,-1.2431437,76.97026,2.086096,70.43328,-7.699501,61.783947,-0.35319567,60.507248,-1.1934265,68.133026,6.2302012,43.94711,-2.089352,65.372,-1.5306817,56.532513,-3.7353754,57.68419,-6.7741394,78.98433,Blues-TRNSXLS128F1453DA6-1,Blues,TRNSXLS128F1453DA6,Blues
3.0,0.47580615,0.07161166,0.25575432,0.008100238,2912.1752780644315,226241.2544440406,2738.9228773602563,44043.51295337869,6189.470778245192,1085973.3142579095,0.14341947115384615,0.0019911289779392222,0.00019066289,0.025713218,0.00031379244,0.021025524,135.99917763157896,11.772463,2101.7014,66.818115,295.55338,-11.239504,143.08548,23.929417,125.27299,16.521307,154.29762,14.415601,123.59168,2.246226,60.37763,10.085941,43.510864,-0.8155447,67.94513,5.56695,53.60165,-1.3223958,30.650553,11.054104,55.587063,-0.32561272,29.939468,2.7876194,26.90068,-1.4528811,37.56211,2.848265,31.6942,3.3851745,25.841206,3.9922867,32.38883,1.1255246,41.26214,6.906075,33.13907,Blues-TRCQIRC12903CD9446-8,Blues,TRCQIRC12903CD9446,Blues
3.0,0.5374509,0.064204976,0.2902719,0.0012201305,2860.6687592138583,174780.48515755477,2774.0433262872743,33586.001233496776,6194.274338942308,574942.5245910002,0.11647010216346154,0.0008650199760346723,5.8584294e-07,0.05299904,-0.00014990152,0.0098363655,129.19921875,16.879498,286.04877,64.51796,141.4606,1.2487464,75.90869,37.26375,57.82783,4.528538,45.954296,16.077824,30.354084,7.0972776,48.276756,14.139618,43.736244,4.241334,20.689337,13.917578,33.988373,1.8802577,20.561682,13.386525,32.33807,-2.752672,26.52814,-0.8948987,25.487154,-6.494439,17.207302,4.7679076,22.768768,-3.7308528,22.408514,3.8720133,17.920605,-2.1057386,25.280235,0.16329774,19.603268,Blues-TRFPHYZ128F428CA40-6,Blues,TRFPHYZ128F428CA40,Blues
3.0,0.35072437,0.09457088,0.12484973,0.004209977,2207.1099379334887,330873.5568483142,2363.857440126865,157439.46363953492,4605.8693284254805,1693062.0958593823,0.09089918870192308,0.0013207538452374161,0.000100245066,0.005548177,-0.00011124758,0.008312145,99.38401442307692,-124.8058,5859.0093,89.1717,856.2302,-4.677282,309.04254,41.610043,224.79832,17.905163,82.144394,10.099887,119.34484,-9.026198,84.7815,-5.932878,114.98552,-2.432499,87.77925,-0.3090082,54.045933,-0.9951816,48.805523,-7.835857,45.10584,-7.4852557,95.48516,9.065244,95.76459,-5.713791,35.143555,-5.2569885,60.376396,-9.336514,56.64285,-4.5420666,25.996824,-13.601729,69.44361,-3.2915118,88.325615,Blues-TROLWDO128F421B15C-1,Blues,TROLWDO128F421B15C,Blues
3.0,0.47264683,0.07353361,0.107802965,0.0003453726,2101.0577917747128,203189.7143504137,2480.583933302599,69299.26104818944,4908.659292367788,964901.4541188994,0.0668682391826923,0.0006726899937059752,4.4293836e-05,0.006760954,0.00020243153,0.0020684637,123.046875,-125.08257,1191.9963,89.39785,288.45877,1.7708343,143.56201,41.66797,44.734695,20.52968,85.21821,25.560997,41.743404,-4.635887,34.059517,18.678421,28.051548,2.605517,43.284306,-0.9189194,28.84484,-10.187075,29.564026,-0.059936643,36.734818,0.47870892,13.247365,-1.5626807,33.96748,-3.5241797,23.236712,-0.44610938,22.381145,-5.0088577,17.20675,0.57166344,21.112286,3.5771086,29.150833,-2.1849844,25.04653,Blues-TRKIJDR128F92C2E32-10,Blues,TRKIJDR128F92C2E32,Blues
3.0,0.6057555,0.054583896,0.24803255,0.0018985535,3120.0070976850275,148939.2857456051,2655.1478132695747,36796.415631262455,6095.9669846754805,585947.5508111821,0.1654071514423077,0.0009755063480174047,9.8551885e-05,0.027418347,0.0005746989,0.011906459,172.265625,12.812061,259.91724,47.789204,145.90588,-12.009923,104.46354,43.49934,121.08905,7.2405424,53.94152,23.36818,31.396496,9.10961,34.226177,15.393675,28.175945,6.7455654,28.655037,9.320932,30.55058,2.8907135,24.036404,6.0114727,32.910748,-2.806588,21.909912,0.72303706,25.823378,-3.1278894,25.492033,4.834417,31.262201,1.8941664,21.181843,4.227193,20.967352,1.5290452,17.085527,6.914613,16.21921,Blues-TRRIJDC128F42633B1-2,Blues,TRRIJDC128F42633B1,Blues
3.0,0.42165527,0.08836474,0.22105953,0.009284863,1839.3433527012353,196812.6244418175,2329.7198635611417,88242.77551937281,3977.1826171875,1974425.8093247046,0.06734525240384616,0.0008508117946647329,-3.1095694e-06,0.023899503,-0.00036172356,0.020901596,129.19921875,-77.41009,1712.5781,119.4303,350.51532,1.1513505,289.78937,11.931744,218.07678,9.872474,150.92503,12.405316,81.97843,-5.6756263,79.71101,11.312035,58.46334,-10.933161,45.490868,17.097372,74.51696,-11.606878,32.530533,20.310524,62.409286,-5.3113246,45.12376,1.0045388,49.6537,0.16178507,40.483456,4.8497005,35.551346,-12.666771,68.01483,-2.1216948,84.827675,0.8430889,51.53504,4.943851,57.452908,Blues-TROSJGC128F92F7033-2,Blues,TROSJGC128F92F7033,Blues
