length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.44515702,0.07297133,0.292381,0.0016562425,2912.035096341331,265930.9075164719,2537.135141655543,85869.70602550532,5748.3713942307695,1073902.3823045415,0.17005333533653846,0.0021087455326283472,-5.4555072e-05,0.035841547,0.00022808241,0.021349244,117.45383522727273,40.318672,470.3659,64.408714,293.42667,-20.238033,244.95303,34.401554,136.00584,8.141462,78.79884,15.514826,82.58885,1.5167809,45.014004,14.602595,58.019375,-2.118742,45.884636,7.661654,72.053154,-7.546294,53.138805,2.2667105,41.140594,-5.3890047,25.103622,1.211739,60.78774,-1.912152,32.312866,1.0777336,34.340225,-5.12912,36.89676,0.58578295,28.40012,-0.0164076,26.256647,3.830062,31.882456,Rock-TRGVCRH128F14836EB-8,Rock,TRGVCRH128F14836EB,Rock
3.0,0.4438286,0.07992705,0.27831477,0.0016507937,2794.642991456158,183456.08427083996,2711.1850794891193,49050.43745019843,6015.548753004808,815190.2236939886,0.12796349158653847,0.001395086833005826,-6.60215e-05,0.037385937,-5.473597e-05,0.016685849,161.4990234375,30.023224,303.55215,74.76229,149.70573,-4.042365,67.721,27.6471,70.4945,1.8764172,42.743015,5.965302,45.13254,-0.7722072,61.976437,6.165611,38.397858,0.70830387,32.05057,6.5348015,35.33137,2.1223288,38.002388,7.523838,33.01036,-4.1405845,13.405167,-2.1527498,28.742218,-6.007295,27.484924,-1.7080393,22.123953,-2.0991466,30.853941,1.6589001,29.301666,0.36592185,36.610756,4.6597524,32.625095,Rock-TRTAVRH128F4289F7C-2,Rock,TRTAVRH128F4289F7C,Rock
3.0,0.4330771,0.07588226,0.24444991,0.0010942095,2957.508228492077,206817.23462530095,3124.5712413861434,50713.50627266929,7277.394456129808,604518.8142117665,0.1277794471153846,0.0014540629979421403,-3.6306497e-05,0.03754214,-0.00019015935,0.008872641,161.4990234375,8.575306,260.097,81.99527,107.268234,13.826995,99.31828,5.4522657,103.6749,15.554813,33.63499,8.279825,41.68404,-2.1308036,27.546333,0.5978947,76.57714,6.287422,59.931576,9.520925,42.170517,-8.088515,26.664585,3.1401405,36.747734,-2.948793,34.52412,6.668114,29.61588,1.7303854,27.93278,1.4872892,33.265564,2.1337392,26.777328,0.09444263,32.71054,-3.8446538,25.336512,0.5488774,15.975266,Rock-TRLJEQV128F9339D7B-4,Rock,TRLJEQV128F9339D7B,Rock
3.0,0.389226,0.07386514,0.23021743,0.00049026776,2416.5710655231237,36945.102341190104,2311.5257329014325,22178.981147950926,4704.9220628004805,191906.85511090345,0.12120643028846154,0.00027235301994007723,4.653527e-06,0.03283797,0.00018955495,0.0072811753,117.45383522727273,8.411552,130.81401,85.23962,82.48462,-24.734055,66.27915,36.353268,38.49955,4.1439886,36.11069,6.930639,21.315964,0.84630674,47.083797,6.789377,28.824625,-1.5919544,29.016356,5.375373,22.911648,-4.9732327,15.853841,9.428455,20.642202,-0.6074725,21.092064,1.470754,21.700455,-7.0163727,18.579578,2.5185018,27.61175,-6.0626626,26.15728,-3.7685244,26.88501,-1.6468126,25.387236,-1.711906,18.261637,Rock-TRBYZBC128F427F1A0-1,Rock,TRBYZBC128F427F1A0,Rock
3.0,0.3329816,0.07156575,0.18887854,0.0003291698,1225.7147499600426,59940.075244942884,1473.3115829327626,77263.10348493335,2162.0992337740386,407230.9044671482,0.061256760817307694,0.00014188513953304857,3.1074436e-05,0.031497277,-0.00031801642,0.00091978966,129.19921875,-96.2383,494.61832,167.48195,261.77017,-34.670574,173.63196,10.425179,36.98938,-5.4563375,47.66257,3.9464421,33.623287,-10.694717,44.75845,5.0950155,52.969658,-6.27767,44.293003,5.588039,25.879383,22.938446,36.732803,0.68309665,13.207513,7.428814,20.000315,4.7577815,14.580531,-4.6122766,15.594463,13.803735,20.552689,-6.648868,18.395695,7.16033,21.765213,-5.539695,28.799486,11.640309,26.713806,Rock-TRLMDIP128F4257959-5,Rock,TRLMDIP128F4257959,Rock
3.0,0.42708647,0.07576343,0.2700308,0.0004046,2409.224783267957,17800.741242618493,2094.8342352859545,28354.497653801318,4609.0993088942305,81956.03007028795,0.14935396634615383,0.0004453512902795915,-7.7007906e-05,0.039218005,-2.2538632e-05,0.011294999,143.5546875,27.296476,182.632,89.353264,57.342945,-39.41908,165.90445,40.558167,38.057007,-5.561648,44.26378,11.450576,30.519764,3.616179,44.388485,6.4665885,28.601385,0.6788044,53.525135,-5.0853214,38.32346,3.7399383,61.509346,1.9297907,43.86084,-1.9763775,31.685232,5.050353,19.253908,-5.6618385,38.19399,-0.06405478,26.931007,-0.5604954,21.632507,3.0653775,26.693272,3.7904978,22.96004,-2.6581116,30.115395,Rock-TRYBHMQ12903D0CD0F-3,Rock,TRYBHMQ12903D0CD0F,Rock
3.0,0.41722798,0.077808246,0.24265823,0.0013497557,2331.578077670863,158086.66287123915,2472.6569128192236,40056.29190334945,4961.001539963942,772710.5545655157,0.08703425480769231,0.0004271509520400911,-0.0001657099,0.03435228,-0.0005640196,0.010035838,103.359375,-15.821783,750.80286,82.74551,143.74805,-7.806627,56.492065,42.613857,43.944244,11.638564,39.206394,13.432236,39.720284,3.1600556,33.274498,8.059952,22.604755,1.5886235,16.951462,8.5151615,23.398407,-2.1783674,19.557001,4.2459674,36.32078,-5.4686847,33.63941,0.124341644,36.49338,-1.4683908,51.094887,2.2609048,32.46142,-5.2510533,20.265173,1.0155238,36.690773,-5.663958,29.1446,0.885894,36.46705,Rock-TRXFTLM128F423092D-8,Rock,TRXFTLM128F423092D,Rock
3.0,0.34897226,0.074536994,0.25513265,0.0005956112,2665.537457245983,256118.92003370714,2646.8118713048025,111006.45537869824,5579.584209735577,1698096.2967738598,0.13067533052884617,0.0015350204811999078,4.243554e-05,0.037748523,0.00030119656,0.01042373,129.19921875,11.519578,386.6172,78.06761,266.99783,-13.150549,89.46033,24.619205,118.73909,12.542812,106.81949,0.4132295,79.064064,2.8428068,61.516766,6.965267,42.617916,-1.2821627,52.43856,8.779154,43.91573,-2.9513986,44.999912,0.40738225,29.531866,-3.5275247,34.13391,2.6910207,37.907196,-1.1290417,44.229427,0.55796826,25.30337,-4.0155096,31.864191,-3.8420563,41.190804,-5.557527,50.75158,-1.5392722,47.97161,Rock-TRIQZXS128F92E20EA-10,Rock,TRIQZXS128F92E20EA,Rock
3.0,0.2781555,0.08004891,0.13691846,0.0021279196,2198.324245891428,24275.013602308638,1847.0797277864772,52761.76985744267,3923.763709435096,57601.40205350147,0.12959359975961537,0.0013398672843120505,1.552917e-05,0.016967926,-2.64052e-05,0.0010833956,135.99917763157896,-84.759445,781.48224,105.41616,377.84348,-57.282017,436.6842,56.747433,240.76888,-10.185394,109.78627,-0.25725955,92.14157,-2.4152386,33.05222,-8.037309,64.67535,-4.1011457,44.861088,0.08776706,71.25961,-9.629436,46.447388,-4.990974,38.00749,-6.4839168,46.99039,5.043904,32.623436,-5.035867,35.958538,-6.9165425,34.805225,-15.441881,24.352034,-1.9170554,49.33424,6.658289,58.31153,-4.1775637,64.68656,Rock-TREPTIM128F4243460-9,Rock,TREPTIM128F4243460,Rock
3.0,0.50667566,0.06704162,0.2552606,0.0046112933,3264.395568210381,639257.7099422661,2746.370856687032,65064.51110889671,6328.5255784254805,1460471.8744085033,0.19390775240384617,0.00930895444204116,0.0009075093,0.028495792,0.005811506,0.016694086,117.45383522727273,22.649166,817.796,53.857624,321.8639,-7.860145,212.91875,34.40384,206.63535,9.201745,50.361824,7.661654,54.558422,6.6503763,74.05005,15.060396,60.143776,6.6370234,50.90914,-0.08895868,16.389893,3.7726653,23.818306,5.498486,33.745884,-0.04899116,36.298286,-1.1487253,22.1607,-3.6603482,38.80151,3.237732,29.337881,0.48021138,39.38252,0.8412539,34.251526,-7.0459313,40.433247,1.9081372,42.61629,Rock-TRGXLVL128F4283EBF-4,Rock,TRGXLVL128F4283EBF,Rock
3.0,0.48602206,0.058561508,0.26432532,0.00027615984,3176.6376173980047,217987.77757958043,2767.35365413991,43120.056047982995,6483.5646409254805,612206.0400164691,0.17572115384615383,0.0018383210086258205,-5.0079998e-05,0.037072897,0.00036391857,0.011133673,161.4990234375,44.23291,176.42305,56.196213,170.42345,-12.373808,116.64722,25.888552,63.714558,10.668798,46.76537,11.763323,29.24678,3.1370127,37.375023,12.611301,35.063324,3.9750643,28.509548,9.403715,37.227886,-1.8649476,24.904613,-0.4594104,17.294373,-2.4489307,26.824734,-3.8972425,34.47579,-1.198474,33.626022,-0.22875977,42.902668,-3.0498917,29.42401,0.05134911,28.346668,-4.9567986,28.397171,-4.1810365,19.539412,Rock-TRXUQEJ128F92E1232-3,Rock,TRXUQEJ128F92E1232,Rock
3.0,0.38439175,0.0768532,0.26991794,0.005132021,2930.12894652566,284948.8111572391,2774.89056635254,103424.63441088729,6387.990347055288,1455696.5859948175,0.15206580528846153,0.0016084301965476491,8.3843406e-05,0.031117551,-0.00017902428,0.02203017,143.5546875,31.530327,1266.4365,75.232285,261.34473,-7.810193,378.14572,4.233263,118.6651,-1.6380763,58.1793,7.6555176,69.60663,-0.3728015,62.02482,3.8574302,37.70067,-4.5072575,36.27425,9.24052,76.63782,-7.211959,33.028793,1.4215353,34.091675,-1.3664049,60.392807,4.8394213,31.310928,1.4675748,30.619446,4.7998075,36.012325,2.0771606,62.04778,3.5587258,45.239555,-2.2534804,61.96693,1.4541357,72.836075,Rock-TRFVHME128F9301D33-2,Rock,TRFVHME128F9301D33,Rock
3.0,0.44779965,0.06900597,0.21542075,0.001193659,2182.4046985892764,255517.93262955025,2470.915791303952,108057.38263599048,4793.870755709135,1537151.184442516,0.09217247596153846,0.0010224838934001132,2.3262568e-05,0.02866902,2.6232265e-05,0.006127102,123.046875,-16.67109,370.5043,102.87819,349.22757,-3.6576648,142.117,21.360157,65.99486,1.9375514,82.30411,4.7650204,26.61955,-0.80409074,22.642967,4.2805414,27.600208,-2.995913,24.294115,14.408655,31.183174,3.1376872,33.656364,4.9298415,22.608868,-6.28176,29.310465,-2.71326,36.747124,-2.1435456,41.74456,-0.461532,27.226585,-7.6940045,20.362173,1.7099798,39.69906,-3.6933694,31.415888,-1.04237,32.62343,Rock-TRQZHPV12903CA8864-8,Rock,TRQZHPV12903CA8864,Rock
3.0,0.41460854,0.07066043,0.21925677,0.0012159861,2561.5066909702564,150659.80976771508,2323.8350693707507,100736.68129782935,4884.641488882212,1310686.3799190028,0.19043719951923077,0.0006637389278976169,1.629125e-05,0.03339329,-0.00025227896,0.004744565,143.5546875,-3.346489,648.8823,82.086494,270.36395,-24.65583,137.19048,40.434677,98.53241,8.368856,51.461735,-3.4151115,20.088259,-6.8719344,21.157187,11.154116,25.813318,-7.6308374,27.343092,1.8184087,19.029716,-5.8564596,24.149193,-2.3958523,19.841372,-5.3360977,29.200623,-6.8615537,13.330706,-10.863233,22.42112,2.0191367,34.29688,-13.562558,22.423058,-3.8678322,47.91374,-1.5943086,22.660856,-1.9105308,18.989529,Rock-TRAIARU128F148F75B-2,Rock,TRAIARU128F148F75B,Rock
3.0,0.4330818,0.07660379,0.24032578,0.0011384297,2072.29943470829,115654.84882192477,2556.8142208830777,33131.29773497197,4744.510028545673,602150.0806935793,0.06696589543269231,0.0005715227550303442,-0.0001766016,0.03624135,-0.00023161298,0.0076113185,103.359375,-35.086456,1158.598,97.691284,223.9847,6.1245213,98.525314,30.741056,139.9153,11.102028,80.13418,15.047536,57.950924,8.4508705,35.762276,8.682978,51.68484,-1.6551265,21.980364,10.696931,30.579775,2.519268,46.445236,6.7817655,30.696405,2.8869205,30.2417,1.1194508,30.212772,1.692033,33.191875,3.8486602,23.874268,-1.6362364,18.55678,-2.2206933,30.592712,-1.6000017,18.81646,0.9641004,22.282917,Rock-TRNNQLZ128F426E6AA-5,Rock,TRNNQLZ128F426E6AA,Rock
3.0,0.41807956,0.077778876,0.25180125,0.0018227869,1999.4499000214319,121842.74914823446,2493.6314123916745,25776.74281017288,4531.993877704327,546485.0796570086,0.06296574519230769,0.0005243919869146403,7.872592e-05,0.044098675,-0.00015461023,0.0063315053,103.359375,-37.300797,921.5066,98.23848,219.67949,5.485299,122.22509,35.939938,81.33332,14.285073,57.8823,15.4675865,32.34827,2.9484057,30.005514,6.1259212,13.515167,-1.59599,22.941109,12.285019,30.74557,1.7739906,35.527515,6.964292,29.273153,1.9824231,19.758095,4.784039,47.455723,4.567242,28.940372,5.697011,20.998291,-2.8167443,27.54431,-2.0505085,41.31178,-1.4022624,20.472206,0.6611502,17.45523,Rock-TRNNQLZ128F426E6AA-4,Rock,TRNNQLZ128F426E6AA,Rock
3.0,0.43795526,0.0646792,0.22944571,0.0007587439,2586.268828575652,176568.79339622977,2425.30393127091,95419.92922402835,5217.4951171875,1044350.2643438486,0.18147160456730768,0.0006379337000423635,-7.804213e-06,0.037678104,-3.7681617e-05,0.0045097717,143.5546875,-2.9611943,711.62646,78.7165,294.2187,-20.569178,134.27698,39.8041,99.388954,7.4277644,40.649048,1.8624755,31.415918,-2.9124327,23.504251,12.626012,31.272926,-2.4232628,35.27944,-0.50649065,22.545868,-1.6717103,24.280819,2.010532,22.650534,-3.2350454,16.598404,-2.8728838,32.681133,-8.241534,41.220528,-7.7082896,26.073055,-13.919953,25.944504,-1.9114543,25.369715,-13.645746,41.16591,2.5398848,21.189915,Rock-TRAIARU128F148F75B-3,Rock,TRAIARU128F148F75B,Rock
3.0,0.38372457,0.07944323,0.15508468,0.0012705978,1464.2105881509863,134884.23441508893,1959.968222888213,157241.56833742093,3075.272686298077,1287163.781048137,0.05787635216346154,0.00021925408459274023,5.846449e-06,0.016574815,-9.685114e-05,0.0042257137,123.046875,-114.27377,2510.1895,130.48602,309.05478,-7.696758,217.5683,26.610062,115.27473,8.487428,95.24746,15.223255,59.026527,2.0979104,31.557047,9.315802,39.714703,-2.4198022,47.222458,-1.1905618,77.560036,-3.176886,48.411205,5.266361,42.405994,-4.6393538,29.933083,2.3172257,40.52334,-4.982569,34.39816,-2.9658296,23.26481,-4.531355,40.262173,0.57174295,36.066895,-11.632491,20.056694,-8.582816,35.25673,Rock-TRQZHPV12903CA8864-9,Rock,TRQZHPV12903CA8864,Rock
3.0,0.33039534,0.08238996,0.23946296,0.0024020649,2836.9865527920406,105290.4066595899,2814.355634909624,27151.76609263457,6465.841158353365,522107.9193180481,0.13299654447115383,0.0008712191412434775,-0.00010929783,0.030159822,6.125827e-05,0.012381387,143.5546875,6.6127286,1165.1664,74.81573,118.02894,2.8779573,79.79773,15.169498,88.58689,-0.6897376,49.11212,6.0106616,96.85309,-1.8583837,44.843525,4.9481707,54.183727,-4.229271,49.29897,10.570932,45.44991,-5.6337676,36.756527,4.225834,42.499123,-1.1792588,26.552055,-0.29735893,27.064926,-3.6470187,31.563124,-0.47854215,41.439472,-3.05722,27.248219,1.6445804,39.42011,-3.4806414,78.62723,3.7470095,84.98319,Rock-TRFVHME128F9301D33-3,Rock,TRFVHME128F9301D33,Rock
3.0,0.46818566,0.07080789,0.26460588,0.00043165602,3141.548623949244,191808.19092425285,2798.726685188672,40910.55677685707,6556.7775315504805,660580.939710105,0.16542593149038462,0.0015078680190814316,-1.312266e-05,0.037499744,-0.00015207514,0.010942129,129.19921875,42.071598,178.34964,58.643223,205.28561,-11.6564455,88.878555,21.453728,64.228424,9.893728,50.281097,12.344233,28.303673,3.031499,67.70586,13.620604,39.20644,3.5774891,40.882626,9.664068,31.780695,-0.29836163,36.06863,1.9669081,35.50079,-3.55054,25.051577,-2.2427354,20.71587,-3.4667196,22.515182,-0.38572997,26.36491,-3.898009,37.168148,2.8641114,36.435516,-1.872672,24.756197,-4.2015743,37.050903,Rock-TRXUQEJ128F92E1232-2,Rock,TRXUQEJ128F92E1232,Rock
3.0,0.49913183,0.06898411,0.27314183,0.0015533784,2665.9019465948527,101737.26226586304,2557.7933826790354,28062.39524086576,5536.2693434495195,372927.42968243954,0.12062424879807693,0.001154288526117449,-7.236473e-05,0.04407044,-0.00014514735,0.010404919,135.99917763157896,15.825428,436.631,71.81492,192.07062,-8.597448,95.918236,38.94911,110.64213,3.1180055,34.589993,13.730449,84.44451,0.978331,49.624737,13.391818,39.13913,5.212357,27.690258,8.25471,28.741638,4.3163457,27.41119,9.809169,41.73418,-4.3043303,53.886726,2.100071,26.59773,-1.0972196,31.939032,2.0022855,31.212652,-0.5388678,45.520206,5.151832,24.589828,-0.64144933,29.994675,2.3889122,32.692547,Rock-TRWKKMZ128F1492D5B-1,Rock,TRWKKMZ128F1492D5B,Rock
3.0,0.3649576,0.07587645,0.21017395,0.0011006887,2243.0376878968996,591352.7926367928,2380.275440981017,214924.13946711284,4803.809157151442,2485718.8724780576,0.09628155048076924,0.0020141777061146384,2.0970398e-05,0.025525792,0.00015282627,0.007871759,103.359375,-33.54774,1210.044,100.22975,754.8338,-3.1791613,285.00174,33.606155,159.88797,0.57991326,133.14473,9.238415,69.99379,-4.828753,73.680885,-1.7547399,48.207256,-8.457766,32.92237,0.33747086,49.19453,-9.272552,42.49607,-1.1074326,40.704575,-10.052248,51.185852,2.450297,46.37394,-5.3061757,38.399555,-0.83865654,24.331116,-12.121111,50.84819,0.5702058,35.16914,-4.3329606,43.2383,1.2442954,36.766525,Rock-TRGRNZL128F1497984-1,Rock,TRGRNZL128F1497984,Rock
3.0,0.41275302,0.063923135,0.31436256,0.0012634383,2341.4198536789972,50266.57497543592,2369.8428392342626,34416.802972749494,4867.166466346154,396712.4735186086,0.10389122596153846,0.00029357960943639634,-5.3499458e-05,0.0632237,-0.0010329364,0.010653452,117.45383522727273,26.68397,290.06342,88.15267,82.25074,-14.496347,85.03743,41.538914,106.518524,0.50535417,35.958935,13.532651,32.53078,0.005214163,30.679989,8.970653,20.397085,-3.6927018,21.018492,13.22208,38.329853,0.4478531,25.594276,3.053284,20.960709,-3.8740318,18.80876,-6.6805606,21.412672,-2.2483814,15.991857,3.1146522,23.054518,-2.2312148,23.25122,-0.84449905,19.879568,-7.584524,33.663643,-5.460632,18.977856,Rock-TRVTRGD12903CF81F4-1,Rock,TRVTRGD12903CF81F4,Rock
