track_id,harmony_mean,harmony_var,percussive_mean,percussive_var,tempo
TRWZYFS128F1453ADF,3.151886e-06,0.021142533,-8.939645e-06,0.0019024467,129.19921875
TRDFMKD128F429378E,-3.1810046e-07,0.01639861,2.3308534e-05,0.0055699046,92.28515625
TRXFWIW128F92EC174,-2.2498216e-05,0.08145667,0.00047507224,0.023945168,135.99917763157896
TRTUMOU128F930344E,1.0300418e-05,0.022434294,-5.3046864e-05,0.008557578,112.34714673913044
TRIWVWG128F148F909,-4.0228764e-07,0.034961414,-2.8529872e-05,0.0012628388,92.28515625
TRFOKLX128F92FF246,-8.384839e-06,0.016969403,-5.59139e-07,0.0023710376,135.99917763157896
TRREZTC128F932E761,8.079289e-06,0.024445396,5.6086912e-05,0.0040131123,129.19921875
TRKUKUM128F427CC35,-1.03538105e-05,0.032091167,5.0432318e-05,0.02152333,143.5546875
TRXLCHG128F42233EE,1.8676254e-06,0.0057840357,-1.1122227e-05,0.001884846,123.046875
TRFZZIG128E078AF7E,-1.3828841e-05,0.0014158575,-5.1248262e-05,1.8518327e-05,161.4990234375
TROSQYZ128F92DACFC,1.8051862e-05,0.022868322,0.0010659287,0.003626943,107.666015625
TRDAVOG128F93049AB,-2.8942393e-06,0.021759149,-5.708304e-05,0.007052056,78.30255681818181
TRRIZYQ128F92EC177,3.928743e-06,0.037978217,-0.00011987389,0.00703265,151.99908088235293
TRYFQXK128F1469569,-4.955408e-07,0.016038667,1.3906788e-05,0.0026319518,73.828125
TRGBMRL128F42202D3,-0.00055378396,0.011774992,-0.002045391,0.0023096206,129.19921875
TRFZASN128F93045F8,1.0214041e-05,0.057288695,0.00040884904,0.021086873,129.19921875
TRJDNXY12903CDD722,-4.300547e-06,0.067473754,-7.1383634e-05,0.016892059,143.5546875
TRZCFMS128F424E4AE,-5.1173083e-06,0.036821365,0.00010296054,0.0065557193,135.99917763157896
TRNHWSA128E0787D07,-1.0981067e-05,0.009992765,-7.676332e-06,0.00021407568,151.99908088235293
TRSWEBT128F9336E7C,-0.0003108812,0.007721397,-0.000978948,0.0012788568,95.703125
TRDZSVE128E078E27E,-1.5606357e-06,0.018091358,-2.4361798e-06,0.0011089098,117.45383522727273
TRJUSRX128F422025C,-1.0960998e-06,0.032688573,-6.1675644e-05,0.010325667,73.828125
TRBBYXV128F1464453,-5.7017505e-06,0.03613289,-2.1860387e-05,0.0026067563,151.99908088235293
TRADYXQ128F14655F1,-3.0856238e-06,0.018353695,6.679055e-06,0.005229206,117.45383522727273
TRBNTJZ128F93051C8,0.00026933438,0.005940834,0.000510172,0.00045529625,112.34714673913044
TRWURTO12903CFA6DA,-1.3999427e-05,0.022966506,3.9545303e-06,0.005640301,135.99917763157896
TRGGULV128F4295F6A,-3.3791632e-06,0.028577637,-7.231176e-07,0.00071431266,117.45383522727273
TRYZWUZ128F42893F2,5.5387386e-06,0.056461286,0.0004180092,0.0227842,117.45383522727273
TRMKIOY128F93071C3,-9.5157375e-05,0.018619927,-0.00070018077,0.0014308292,161.4990234375
TRANRUZ128F934BBE7,3.1455386e-06,0.01674706,0.00015308084,0.0050954097,95.703125
TRIOTJZ128F1453ABC,-3.9138085e-06,0.014854563,-4.4282267e-05,0.0021567654,86.1328125
TRSKXEO128F93049A0,4.2366155e-05,0.005078201,4.2147287e-05,0.00048605778,83.35433467741936
TRSKEXF128E078AF7C,-2.7268095e-05,0.0029286142,-1.3630944e-05,0.00013226518,112.34714673913044
TRFXYPX128F92F6F09,0.0006509338,0.01630418,0.0011015265,0.00015048821,107.666015625
TRRZWFZ128F930179B,-6.4199844e-07,0.0311471,0.0004664823,0.011179672,117.45383522727273
TRXNCIG128F9315A81,-1.4746191e-05,0.0477147,-5.0567574e-05,0.007347725,107.666015625
TRPMJNQ128F93017A3,-1.1801427e-05,0.0457276,-0.0001556207,0.0028068672,64.599609375
TROYKCI128F1468D95,9.631751e-07,0.0030187313,-1.2397862e-05,9.932727e-05,103.359375
TRGCMVF128F423C6AB,-1.047702e-05,0.008139106,-0.00012981049,0.00018563833,107.666015625
TRJKCWG12903CD94A0,-5.0222366e-06,0.04641306,-0.00015542406,0.016720999,123.046875
TRPKYXC12903CB6B24,1.6325885e-06,0.004696594,0.000106606734,0.00037993168,151.99908088235293
TRKKJTW128F14A2CC9,3.827351e-06,0.0036164543,3.3476174e-06,7.538619e-05,117.45383522727273
TRUJRNN128F9300BB9,-1.1761462e-05,0.034367174,-0.00054859585,0.011466314,117.45383522727273
TRXPRMB128F1477426,-8.400837e-06,0.052517314,-9.662423e-05,0.020427777,123.046875
TRPFGJC128F92F1B49,-3.1691281e-06,0.039698582,3.542885e-05,0.0021720233,172.265625
TRAASED12903CEE1C5,-0.000631021,0.0061088763,-0.0026046685,0.001642102,99.38401442307692
TRDZYDU128F93071CD,-0.00034611663,0.011405354,-0.00092263886,0.002718907,172.265625
TRCEQQA128F92F48B5,1.0395353e-05,0.049039606,2.912294e-05,0.014919713,107.666015625
TRESUHK128F92EBBBA,9.10162e-07,0.004596712,-7.2575954e-06,0.00016109989,112.34714673913044
TRYMRWG128F92DBA3B,4.8825073e-06,0.005885474,2.3575752e-05,0.00015688365,103.359375
TRPHOZZ128F1469573,1.251128e-05,0.0024443837,3.1199786e-06,0.00033296196,143.5546875
TRLZPSW128F145A631,2.3855039e-06,0.0060663926,-9.787703e-06,0.00031999624,95.703125
TRCNEXD128F932E6E7,-2.2862464e-06,0.02999626,-5.3054966e-05,0.0016158554,92.28515625
TRFNBWT128F4291999,1.6746743e-06,0.003733666,6.2950485e-06,0.0005910722,75.99954044117646
TRADKSR128F92F4687,-1.8279256e-06,0.033029757,-3.9228025e-06,0.0027128798,143.5546875
TRLOGUD128F931023F,3.0803662e-06,0.016658425,0.0005408441,0.0018230781,112.34714673913044
TRXVHWR128F1464D00,8.176204e-07,0.036075428,-8.754689e-05,0.0049559674,89.10290948275862
TRUVWIP128F422E647,-6.132999e-06,0.012412207,-2.5056566e-05,0.0023387931,103.359375
TRVGNVX128F92F1CFB,2.1198455e-06,0.0349072,-8.820362e-05,0.0034436025,161.4990234375
TRZOAYC128F92F1B4B,-5.085036e-06,0.021797195,-5.1770454e-05,0.002149527,89.10290948275862
TRHSVEP12903CCF7F2,-0.0006073352,0.008376585,-0.0012374305,0.00020245677,184.5703125
TRTXAUD128F4264530,-0.00068067573,0.0063331025,-0.002049904,0.0011002336,107.666015625
TRIXEIM128F92F1CAE,-3.2128446e-06,0.0155422725,-1.0632143e-05,0.0015168453,69.83741554054055
TRGETDV128E0796895,1.2356655e-05,0.028789565,-7.5800104e-05,0.005170149,71.77734375
TRJRAMC128F930FF75,1.1604196e-05,0.0054077907,3.0727097e-05,0.00023778535,83.35433467741936
TRUHOTT128F92F48BE,-5.4223738e-06,0.017217914,-6.752975e-05,0.0034421957,112.34714673913044
TRYOTWE128F421538E,2.7425679e-06,0.0270157,1.192944e-05,0.0008127344,112.34714673913044
TREWZZW128F92F4690,-6.1013354e-05,0.034959566,8.235162e-05,0.001980491,135.99917763157896
TROPHST128F42ABAF9,-0.00041466745,0.0058201337,-0.00087425625,0.0007221246,117.45383522727273
TROMZSY128F92F2F41,1.16449186e-07,0.026831849,-5.6656754e-05,0.001639043,143.5546875
TRAUTBP128F14542E9,8.58e-06,0.040049184,-9.627666e-05,0.004306253,92.28515625
TRFQRDR128F932E2B5,9.876179e-05,0.08016348,-0.00013652412,0.014879802,117.45383522727273
TRIITXF128F147EFD5,1.0180872e-07,0.02667139,0.00013067192,0.006973597,95.703125
TRJLORC128F429596A,3.529137e-06,0.004254602,7.477457e-05,0.00014938453,129.19921875
TRNNTLI128F93051BC,-0.00013842745,0.006835452,-1.2774831e-05,0.00034054567,135.99917763157896
TRGYSPV128F146953B,7.187644e-08,0.010174481,-7.66151e-06,0.00037051324,161.4990234375
TRINSKR12903CE6598,-1.7712133e-05,0.0006828925,-2.7800723e-05,1.5178245e-05,172.265625
TRFORFZ128F9311116,9.863096e-06,0.022898754,0.0001353266,0.00905217,86.1328125
TRPLRVY128F1473EBE,1.28546335e-05,0.041209362,0.00013270271,0.0044997428,117.45383522727273
TRXBHXO128F1458F38,-0.0067582238,0.009757119,-0.00050282455,0.00046511248,135.99917763157896
TRWVLJG128F9307271,1.3256994e-06,0.019803293,0.000119466094,0.025312163,69.83741554054055
TROXCBC128F14529AE,-1.460554e-06,0.0068907,-2.6455367e-05,0.0036556544,129.19921875
TRXFYTA128F429364C,-5.1740363e-07,0.021550896,-2.6977814e-05,0.0044690403,143.5546875
TRKXVHR128F428B826,0.0010598458,0.01592253,0.0022356578,0.01754568,143.5546875
TRYSIIR128F42333FF,7.5011815e-07,0.048698053,-0.0002312638,0.01615446,89.10290948275862
TRATATB128F427C7F2,-2.268767e-05,0.056671336,-0.0003960619,0.011877321,123.046875
TRZSADA128F930C627,1.4779378e-06,0.01669002,-9.509078e-05,0.0038817928,135.99917763157896
TRZQHYB128F423BD0B,-9.495279e-05,0.024327202,0.00021588214,0.016676258,99.38401442307692
TRSXIGQ12903CE4EEA,5.176297e-07,0.004150173,3.2235178e-06,0.0010371993,117.45383522727273
TRHPNSF12903CE6C2A,-1.0607231e-05,0.055101037,-0.0003557442,0.020841517,143.5546875
TRJYYAS128F92EF6FF,-1.6314387e-05,0.04319968,8.547599e-05,0.018091718,112.34714673913044
TRXGJUK128EF341FFA,4.717746e-06,0.021664664,5.679943e-06,0.0048532845,123.046875
TRBFXNC128EF3439E3,4.949548e-07,0.04606406,7.6258984e-05,0.0049094884,63.02400914634146
TROBROL128F427176C,-0.0004219204,0.027197046,-0.00097521226,0.0025334517,151.99908088235293
TRLCBLO128F92F3150,-1.9317027e-05,0.004847682,-0.0002501439,0.0020044479,112.34714673913044
TRHNAVE128F14A3B95,3.6031856e-06,0.03601521,1.2508294e-05,0.008845944,135.99917763157896
TRRKBDG128F931087C,-5.710731e-06,0.032478962,-0.0007738552,0.016482636,129.19921875
TRDSOAK12903CBF565,3.6098788e-06,0.034979347,9.8939796e-05,0.0050841635,107.666015625
TRUGEBD128F932FA09,1.0466325e-06,0.033391114,6.581984e-05,0.008969533,143.5546875
TRZZLTG128F146D6B0,0.00018923183,0.029946543,-0.00021216957,0.0059269904,117.45383522727273
TRRAGSR128F146E523,2.6298352e-05,0.03318672,-1.15357825e-05,0.012497179,69.83741554054055
TRBJVVL128F931E1BF,1.8647157e-05,0.022080056,-9.136439e-05,0.017741594,135.99917763157896
TRRYILO128F42ADE9E,8.5098185e-07,0.03382887,-4.8699247e-05,0.0022421547,117.45383522727273
TRUIWTF128F92F8A90,2.5448553e-05,0.052610453,-0.00010510957,0.017939517,129.19921875
TRASFOM128F92F4B5D,-1.6509249e-06,0.034010366,5.9515034e-05,0.0027189362,103.359375
TRROCHQ128F4268672,-6.3483424e-07,0.007429909,-3.6048638e-07,0.00057440903,161.4990234375
TRRWQQS128F931D2E6,-4.227577e-06,0.036845915,6.3126005e-05,0.009183211,123.046875
TRIWNVJ12903CC7072,-6.8334634e-07,0.014111292,-1.6018059e-05,0.0007181973,198.76802884615384
TRULNMB128F92F4BCA,-9.2012204e-05,0.061415628,-0.00065800187,0.027759796,89.10290948275862
TRGNLXV128F424EB29,2.1452688e-06,0.020458607,7.3828182e-06,0.004712049,117.45383522727273
TRDGZKY128F4218F49,4.717577e-06,0.03239078,5.9007845e-05,0.016495308,143.5546875
TRYTXIN128F429125D,-5.0979784e-06,0.045772515,-4.1962914e-05,0.01604402,123.046875
TRTODUH128F4228F28,3.413055e-06,0.044050016,-7.839951e-05,0.018494232,129.19921875
TRNRPJH128EF3439E0,1.9442025e-06,0.06782719,0.00015266136,0.006902478,83.35433467741936
TRAITPW128F42782B2,1.4899521e-05,0.012671047,0.00046986385,0.0038228193,63.02400914634146
TRJJCJQ12903CD2DD3,1.852278e-05,0.041844457,-0.00017063273,0.015686607,69.83741554054055
TRLMFCZ128F932291D,1.1459422e-05,0.0133479405,-6.634778e-05,0.015701635,112.34714673913044
TRZEDRT12903CD2DCC,-2.6084923e-05,0.021486813,-0.00014255501,0.016683167,103.359375
TRKQNZA128E0782CD6,-1.2449715e-05,0.018518081,4.550666e-05,0.009327607,135.99917763157896
TRAEWOL128F92D86EA,4.2019446e-06,0.05086576,0.00020053031,0.0077772634,83.35433467741936
TRVPWPO128F426626B,-4.6208515e-05,0.043170422,-0.000274407,0.019471185,143.5546875
TRTYYTO12903CA4A34,-4.9578516e-06,0.0078107677,-0.000129107,0.0040855254,143.5546875
TRMUBGG128F4239713,-1.7639244e-05,0.046322152,-0.00016105258,0.010576298,143.5546875
TRYNOSN128F42A2B82,1.9795561e-05,0.05839149,-2.485555e-05,0.016951542,89.10290948275862
TRGCHLH12903CB7352,1.017302e-05,0.012490414,-2.1774588e-06,0.007905563,99.38401442307692
TRCBWFL128F93126A6,-2.2519762e-07,0.005013082,-9.624564e-05,0.0022584018,123.046875
TRBFAWR128F42A4FDA,1.9871815e-05,0.031310227,-0.000254961,0.03156628,123.046875
TRCVSDT128F424C631,3.893639e-05,0.042632785,0.0003533435,0.013260641,161.4990234375
TRONJKE128F4263BB4,2.1420487e-06,0.02248513,9.630267e-05,0.005334801,117.45383522727273
TRZULPZ12903CF6B2B,-0.0001000781,0.015605576,-0.0005739546,0.016632639,129.19921875
TRPGBZV128F92F419D,-2.798553e-06,0.022111738,0.0001725025,0.01426201,92.28515625
TRDPSRX128F425AEFA,-0.00074530364,0.001184248,-0.0012997732,0.0010445082,151.99908088235293
TRRHAYO128F4259DE8,-0.00011317249,0.0695103,-0.0023935393,0.0053985883,135.99917763157896
TRILOWN128F426080F,-5.076831e-06,0.03427226,-2.950617e-05,0.014959848,83.35433467741936
TRLTWGW128EF3554ED,-2.5356337e-06,0.028557474,0.00023149862,0.016832862,83.35433467741936
TRGCYVN128F42B7F0D,-5.9628433e-06,0.023310548,-4.2316748e-05,0.0039165756,92.28515625
TRNLNUD128F42607D0,-9.561285e-06,0.04021161,5.3424203e-05,0.018359417,123.046875
TRFOXBG128F427EC52,-7.3160004e-06,0.037287977,9.911181e-05,0.007913418,143.5546875
TRMKUOZ128F14AF417,-5.7054804e-06,0.021264723,-4.5524957e-06,0.006306506,129.19921875
TRFQIOB128F92F375F,1.4873554e-05,0.051170487,-0.00029737936,0.014674845,89.10290948275862
TRBVNDS128F4298330,-0.00028768406,0.020725243,-0.002015293,0.0084460825,89.10290948275862
TRQZNTC128F934BC26,1.9679187e-07,0.0009045427,1.2528424e-06,0.0022441272,92.28515625
TRVACSO128F146BC7A,-1.6203264e-06,0.0013444048,-3.253749e-05,0.00076862326,129.19921875
TRPJRSO128F425EA31,-1.8047716e-05,0.029683497,1.114192e-05,0.012955953,129.19921875
TRCQPJP128F4293FD9,-5.261736e-06,0.061558545,-0.00032022982,0.017809177,83.35433467741936
TRSLCWT128F14955A7,4.990849e-06,0.039435264,2.3422852e-05,0.008816917,129.19921875
TRIMGYM128E07848C0,-1.4631701e-05,0.036660187,-5.6113804e-05,0.0051897126,71.77734375
TRBFYNY128F92F8755,-8.3475046e-05,0.03583902,-0.00014267686,0.020906508,117.45383522727273
TRBFZTE128F428037F,1.1646675e-05,0.054747183,-6.1696504e-05,0.017651424,103.359375
TRLMZUV128F4270492,-0.006083441,0.033856243,-0.008573379,0.0088881925,172.265625
TROLCCZ128F932EC00,-5.573905e-06,0.031552687,5.9112623e-05,0.007430275,112.34714673913044
TRCGWSO128F42A3643,-1.389019e-05,0.022603791,2.1366955e-05,0.012121515,89.10290948275862
TREAXFK128F42724B2,3.059836e-05,0.07470465,0.0001432598,0.021581601,92.28515625
TRHECZW128F4278BEE,-1.3167721e-05,0.051675566,-0.00046717687,0.013772543,143.5546875
TRUJKVB128F932EBF2,-4.41927e-06,0.048456274,-4.875368e-05,0.010628087,117.45383522727273
TRMMUBQ128F42B81FD,-1.0408812e-05,0.04638506,-0.00023448326,0.01904837,161.4990234375
TRHYGCO128F92E34B4,-0.00030847237,0.079359524,0.00014921057,0.016741674,129.19921875
TRKFDQP128F931CFA8,1.2921695e-05,0.06922298,0.00013274985,0.009846015,172.265625
TRURIGT128F425C1E4,-1.0205721e-05,0.058289327,0.00024762572,0.02146061,184.5703125
TRYHBAB128F92F7246,-8.547259e-06,0.012508437,-0.00020674433,0.005188382,161.4990234375
TRBMPQU12903D08147,4.1073636e-06,0.0248283,-0.00027223816,0.012887461,69.83741554054055
TRIMHHO128F4232AB3,-6.0240465e-05,0.06127171,-0.00080313534,0.014016,103.359375
TRVCUVB128F1452972,6.0167727e-06,0.019413365,-1.615391e-06,0.0028670046,73.828125
TRUECED128C7196CE4,2.94207e-07,0.028644344,5.810647e-05,0.011152153,143.5546875
TRHYUAI128F149542B,9.050344e-06,0.041336644,0.0004802664,0.014992549,123.046875
TRNGCNY128F92DFC78,-0.00026284097,0.038073737,-0.00022866514,0.0172899,103.359375
TRISFMO128F427F301,4.0911023e-06,0.04289198,-3.8854785e-05,0.007900079,172.265625
TRQMRSO128F92FBA46,-5.799682e-06,0.0073029306,-7.200646e-05,0.0046471865,123.046875
TRUPYUP12903D0FA06,-1.876935e-05,0.049306184,-0.0003913543,0.021383053,172.265625
TRCMAAF128F9351CD0,2.8379961e-06,0.013939595,-2.1886728e-05,0.007566106,123.046875
TRRGEQO128F92F0F49,1.51821605e-05,0.03829696,-0.00028679564,0.023391565,92.28515625
TRYKOOX128F42A0C7A,-0.000120336736,0.015072612,0.00013982865,0.010335292,135.99917763157896
TRHGTZO12903D1307C,1.0601365e-05,0.04043417,1.3241188e-05,0.014404353,161.4990234375
TRJEOUO128F426A2FF,-7.691534e-07,0.06646167,0.0002299827,0.014926936,83.35433467741936
TROOOIK128F146A4A0,9.814821e-06,0.045588244,-1.7520111e-05,0.012783227,112.34714673913044
TRAAXPX128F42AA93D,-1.221058e-05,0.041416172,-6.9040885e-05,0.0149853835,99.38401442307692
TRDVQNT128F4232AB5,-1.0087498e-05,0.03973382,-9.622603e-05,0.01349079,112.34714673913044
TRHUABO128F147E40D,-9.799053e-06,0.022128446,-0.00016592228,0.00791693,107.666015625
TROJAFA128F42B9B22,-0.00317356,0.05164536,0.0007476703,0.021871543,129.19921875
TRNANSV128EF345F9F,-3.3291178e-06,0.031820744,-0.00011834261,0.002453921,129.19921875
TRPCPUK128F934B699,2.0890575e-06,0.033057928,-0.00022479465,0.019535404,129.19921875
TRMSXSW12903CD2CDF,5.9456697e-06,0.028674299,9.636341e-06,0.011690899,129.19921875
TRDATOL128F42690CF,5.0286576e-06,0.040126048,0.00014735559,0.00923404,123.046875
TREIEJD128F934B468,2.4971755e-06,0.02910056,-9.5745636e-05,0.012935099,143.5546875
TRUEOFV128F4262641,-3.5951198e-06,0.013546273,4.212832e-05,0.0060544773,151.99908088235293
TRAXOQD12903CDD59D,-1.0703622e-05,0.029527176,-0.00012769536,0.01111592,89.10290948275862
TRBZJUP128EF356B05,7.7948325e-06,0.035903633,-0.00013266945,0.013064711,112.34714673913044
TRKYABN128F145EADB,2.4599587e-05,0.037422583,0.00041897543,0.017237144,135.99917763157896
TRHRVIQ12903CDD8C2,-2.0452146e-06,0.023108834,-0.0005655694,0.008929718,112.34714673913044
TRSKSQS128F429D9AE,5.1277843e-06,0.029458445,1.3047211e-05,0.011357647,117.45383522727273
TRLGYKD128EF347225,1.8447854e-06,0.040910553,4.4401815e-05,0.008245045,129.19921875
TRPAAPI128F92E1704,-3.6130773e-06,0.0323177,-1.6546715e-05,0.011479225,117.45383522727273
TRPJRLJ12903CF3E97,-3.6201386e-06,0.018673193,-0.00016662046,0.0063902205,172.265625
TRAFQXD128E0793E82,-5.171032e-06,0.021648215,-0.00013496759,0.00643943,143.5546875
TRURCFO12903D01339,-5.9571485e-06,0.033946633,-8.835319e-05,0.007259237,129.19921875
TRPHLST12903CF4226,2.5164875e-06,0.011697343,-5.4580818e-05,0.0071283225,86.1328125
TRVBRUW128F4291001,-1.3279134e-05,0.042923838,0.0002090467,0.023025421,123.046875
TRFOYZF128F930A75C,2.1955063e-06,0.022576397,-3.7224436e-05,0.008326465,129.19921875
TRZBCON128F932BBAE,-3.4714017e-06,0.0027485779,-1.985391e-05,0.001754177,95.703125
TRSCACG12903CF0E7B,2.3012926e-07,0.013595738,-1.0182274e-05,0.0026189287,129.19921875
TRYJEYR128F4290FFB,-5.6309254e-06,0.03149139,5.7253357e-05,0.011293902,161.4990234375
TRAANRJ128F931D72D,8.684781e-06,0.044192746,-1.9616773e-05,0.016823852,151.99908088235293
TRXULGF12903CBE705,-5.8786763e-06,0.054274123,5.1873194e-05,0.011581834,135.99917763157896
TRRPCLK128F424C963,3.9263764e-06,0.047802474,-0.00012063859,0.014648127,135.99917763157896
TRAEHXB128F422EF3E,1.5927651e-06,0.052131355,0.0005876778,0.0112607265,83.35433467741936
TRKAUMD128F428CA9C,4.989041e-06,0.026737088,0.00019959561,0.020763023,143.5546875
TRVOAVJ12903CF4302,-2.0300133e-05,0.025097914,-4.4046068e-05,0.017267061,129.19921875
TRVTVBJ128F934B546,1.4962324e-05,0.047467362,-2.5554637e-05,0.01948543,117.45383522727273
TRIQNXN12903CF21FB,-1.9340601e-05,0.054241378,-6.105445e-05,0.016380655,107.666015625
TRUNXWJ128F93297C0,3.9329057e-06,0.02285557,5.5192006e-05,0.01068147,92.28515625
TRNBDXU12903CC6415,-1.7201567e-06,0.027918724,-4.8372764e-05,0.017443817,95.703125
TRCHEMC128F424C4F3,1.8887476e-06,0.011892051,-8.89213e-06,0.0030405524,95.703125
TROQQRS12903D0A076,9.618707e-06,0.0106159495,-8.447074e-05,0.0020206228,112.34714673913044
TRSVNKP128F428CB99,1.4879179e-06,0.030933913,0.0001457046,0.004841283,71.77734375
TRFQYPZ12903CF0E76,3.65387e-06,0.005107931,-5.156827e-05,0.0026203913,215.33203125
TRNUUYM128F4242120,-9.544661e-06,0.015505015,8.171834e-07,0.008234868,99.38401442307692
TRQVGTX128F4256ABF,1.7336631e-06,0.018578107,4.501743e-05,0.0075301146,117.45383522727273
TRUMWIN128E0789F0F,1.3491192e-05,0.037532225,-0.00018522129,0.011464496,99.38401442307692
TRJNPPQ12903CDF0A8,-0.0019494311,0.0043034125,-0.0041311,0.0025790653,112.34714673913044
TRLNKNL12903D0315D,-7.9509366e-05,0.024916314,5.43593e-05,0.0077853873,89.10290948275862
TRDKILY128F147CC86,-4.177137e-06,0.011408797,-1.3411557e-05,0.004001211,112.34714673913044
TRCOUGS128F4239804,-1.5569098e-06,0.05959666,-7.133341e-05,0.014549259,143.5546875
TRZGGXD128F92F4848,-8.246923e-06,0.06930888,-8.4099396e-05,0.018032346,71.77734375
TRFMBGS128F42684AB,2.6691707e-06,0.056239832,-0.00048660312,0.014457728,143.5546875
TRGLRZS128F421B4A1,1.5489176e-06,0.038577527,0.00019023236,0.012688248,99.38401442307692
TRRAMCS128F934B99D,-5.6589856e-06,0.056334656,-0.00017551954,0.012746184,117.45383522727273
TRKDIMX128F428BB9F,1.3979864e-05,0.047304023,0.00031015772,0.017845074,112.34714673913044
TRIRMEA128EF356B97,-8.604056e-06,0.022399485,-3.7296304e-05,0.0070873625,92.28515625
TRBWLXZ12903CF1CC6,5.793927e-06,0.010430525,-1.11504405e-05,0.0056195385,89.10290948275862
TRWZVAA128F92C407A,-1.7693097e-05,0.054307766,0.00047320558,0.015124438,99.38401442307692
TRIUXDJ128F428CB82,-0.00017311986,0.04448047,-0.0006548492,0.036448028,143.5546875
TRMIHMF12903CF4481,-5.7858583e-06,0.026732687,-0.00012258996,0.0090242475,83.35433467741936
TRDPYZA128F42ADC95,7.831553e-06,0.034028947,0.00019819742,0.011485493,117.45383522727273
TRCAOLY12903CC2544,-1.8253666e-05,0.033204116,-1.0402594e-05,0.015561405,129.19921875
TRVHBIL128E078FA01,-1.8533548e-06,0.053756803,0.00024734827,0.011445811,95.703125
TRIZKTM12903CC1FAB,7.1685918e-06,0.037626985,-0.000288517,0.015077925,135.99917763157896
TRRIFJB128F92D868D,2.492933e-06,0.033532593,7.770032e-05,0.016694697,123.046875
TRTLPWM12903C9B15E,2.4393705e-06,0.018026188,0.0001334336,0.0036301608,117.45383522727273
TRFFHMM128F422CA3F,1.5638492e-05,0.051164106,-0.00038498174,0.010310247,161.4990234375
TRBBUHH12903CF3E9B,-2.5341642e-06,0.015706997,0.00014218724,0.005163599,161.4990234375
TRXOCZT128F934AB1D,-8.89056e-06,0.010388092,-0.00039224073,0.0063089924,117.45383522727273
TRNIQFN128E0793E85,6.109696e-06,0.02594367,-1.9459982e-05,0.012949424,117.45383522727273
TRGEHYN128F931EB14,-2.506117e-05,0.06369254,1.7354723e-05,0.013296384,135.99917763157896
TRURRVV12903C9F089,-7.599872e-07,0.033221163,-0.00013829283,0.013635285,129.19921875
TRHFFPB128F93146D6,-7.055491e-06,0.037203148,0.0001753586,0.007462079,129.19921875
TRKZUXG128F4253774,1.7942948e-06,0.018723816,0.00012642062,0.01178119,143.5546875
TRHAHYR128E079388D,-0.0006500736,0.026097048,-0.0029617976,0.023199692,143.5546875
TRHKABK128F1462479,-1.4401331e-05,0.0566893,9.9653014e-05,0.014884904,143.5546875
TRHMQFN128F934AB18,-1.609382e-05,0.008319562,-0.000783877,0.005403656,107.666015625
TRIKUXV128F42A5517,9.297146e-06,0.047173385,0.00034788164,0.013857005,75.99954044117646
TROFLBL128F147E694,3.6869894e-06,0.031742882,-2.5481646e-05,0.0062952866,172.265625
TRENXMN12903CF1CC7,0.0001185315,0.029021643,-8.702268e-05,0.016610933,123.046875
